minimum_score,minimum_adx,minimum_rvol,stop_atr,target_r,allow_long,allow_short,starting_capital,ending_capital,net_profit,total_return_pct,trades,win_rate_pct,profit_factor,average_r,max_drawdown_pct,rank_score
75,18,1.0,1.25,2.0,True,True,10000.0,10932.05,932.05,9.32,56,39.29,1.25,0.17,-5.85,67.79800000000002
90,18,1.0,1.25,2.0,True,True,10000.0,10380.0,380.0,3.8,14,42.86,1.45,0.28,-4.88,67.64200000000001
90,22,1.0,1.25,2.0,True,True,10000.0,10380.0,380.0,3.8,14,42.86,1.45,0.28,-4.88,67.64200000000001
90,25,1.0,1.25,2.0,True,True,10000.0,10380.0,380.0,3.8,14,42.86,1.45,0.28,-4.88,67.64200000000001
90,30,1.0,1.25,2.0,True,True,10000.0,10380.0,380.0,3.8,14,42.86,1.45,0.28,-4.88,67.64200000000001
80,30,1.5,1.25,1.5,True,True,10000.0,10473.76,473.76,4.74,25,48.0,1.35,0.19,-2.99,67.14
85,30,1.5,1.25,1.5,True,True,10000.0,10473.76,473.76,4.74,25,48.0,1.35,0.19,-2.99,67.14
80,30,1.2,1.25,2.5,True,True,10000.0,10661.09,661.09,6.61,28,35.71,1.34,0.24,-5.0,67.062
85,30,1.2,1.25,2.5,True,True,10000.0,10661.09,661.09,6.61,28,35.71,1.34,0.24,-5.0,67.062
90,18,1.0,1.5,2.5,True,False,10000.0,10238.11,238.11,2.38,8,37.5,1.47,0.31,-2.91,67.0
90,22,1.0,1.5,2.5,True,False,10000.0,10238.11,238.11,2.38,8,37.5,1.47,0.31,-2.91,67.0
90,25,1.0,1.5,2.5,True,False,10000.0,10238.11,238.11,2.38,8,37.5,1.47,0.31,-2.91,67.0
90,30,1.0,1.5,2.5,True,False,10000.0,10238.11,238.11,2.38,8,37.5,1.47,0.31,-2.91,67.0
75,18,1.0,1.0,2.5,True,True,10000.0,11005.55,1005.55,10.06,59,33.9,1.24,0.18,-7.06,66.83999999999999
75,18,1.2,1.0,2.5,True,True,10000.0,11005.31,1005.31,10.05,59,33.9,1.24,0.18,-7.07,66.81
80,25,1.2,1.0,2.5,True,True,10000.0,10796.11,796.11,7.96,37,35.14,1.31,0.22,-6.41,66.78800000000001
85,25,1.2,1.0,2.5,True,True,10000.0,10796.11,796.11,7.96,37,35.14,1.31,0.22,-6.41,66.78800000000001
80,25,1.2,1.5,2.5,True,True,10000.0,10708.38,708.38,7.08,31,35.48,1.33,0.24,-5.83,66.77600000000001
85,25,1.2,1.5,2.5,True,True,10000.0,10708.38,708.38,7.08,31,35.48,1.33,0.24,-5.83,66.77600000000001
80,30,1.5,1.5,2.0,True,True,10000.0,10473.19,473.19,4.73,22,40.91,1.36,0.22,-2.97,66.672
85,30,1.5,1.5,2.0,True,True,10000.0,10473.19,473.19,4.73,22,40.91,1.36,0.22,-2.97,66.672
90,18,1.2,1.0,2.0,True,False,10000.0,10185.57,185.57,1.86,7,42.86,1.45,0.28,-1.98,66.66199999999999
90,22,1.2,1.0,2.0,True,False,10000.0,10185.57,185.57,1.86,7,42.86,1.45,0.28,-1.98,66.66199999999999
90,25,1.2,1.0,2.0,True,False,10000.0,10185.57,185.57,1.86,7,42.86,1.45,0.28,-1.98,66.66199999999999
90,30,1.2,1.0,2.0,True,False,10000.0,10185.57,185.57,1.86,7,42.86,1.45,0.28,-1.98,66.66199999999999
90,18,1.5,1.5,2.0,True,True,10000.0,10191.98,191.98,1.92,7,42.86,1.47,0.28,-2.94,66.52199999999999
90,22,1.5,1.5,2.0,True,True,10000.0,10191.98,191.98,1.92,7,42.86,1.47,0.28,-2.94,66.52199999999999
90,25,1.5,1.5,2.0,True,True,10000.0,10191.98,191.98,1.92,7,42.86,1.47,0.28,-2.94,66.52199999999999
90,30,1.5,1.5,2.0,True,True,10000.0,10191.98,191.98,1.92,7,42.86,1.47,0.28,-2.94,66.52199999999999
75,18,1.0,1.25,2.5,True,False,10000.0,10748.35,748.35,7.48,34,35.29,1.32,0.23,-6.35,66.46800000000002
75,18,1.2,1.25,2.5,True,False,10000.0,10747.4,747.4,7.47,34,35.29,1.32,0.23,-6.36,66.438
80,30,1.5,1.5,2.5,False,True,10000.0,10229.26,229.26,2.29,8,37.5,1.46,0.31,-2.96,66.42
85,30,1.5,1.5,2.5,False,True,10000.0,10229.26,229.26,2.29,8,37.5,1.46,0.31,-2.96,66.42
85,18,1.5,1.25,1.5,True,True,10000.0,10755.49,755.49,7.55,47,46.81,1.28,0.16,-6.05,66.412
90,18,1.5,1.5,1.5,False,True,10000.0,10047.64,47.64,0.48,2,50.0,1.47,0.24,-0.99,66.22
90,22,1.5,1.5,1.5,False,True,10000.0,10047.64,47.64,0.48,2,50.0,1.47,0.24,-0.99,66.22
90,25,1.5,1.5,1.5,False,True,10000.0,10047.64,47.64,0.48,2,50.0,1.47,0.24,-0.99,66.22
90,30,1.5,1.5,1.5,False,True,10000.0,10047.64,47.64,0.48,2,50.0,1.47,0.24,-0.99,66.22
90,18,1.5,1.0,1.5,False,True,10000.0,10047.05,47.05,0.47,2,50.0,1.47,0.24,-0.99,66.2
90,22,1.5,1.0,1.5,False,True,10000.0,10047.05,47.05,0.47,2,50.0,1.47,0.24,-0.99,66.2
90,25,1.5,1.0,1.5,False,True,10000.0,10047.05,47.05,0.47,2,50.0,1.47,0.24,-0.99,66.2
90,30,1.5,1.0,1.5,False,True,10000.0,10047.05,47.05,0.47,2,50.0,1.47,0.24,-0.99,66.2
80,30,1.0,1.0,2.5,True,True,10000.0,10713.08,713.08,7.13,31,35.48,1.33,0.23,-6.36,66.146
85,30,1.0,1.0,2.5,True,True,10000.0,10713.08,713.08,7.13,31,35.48,1.33,0.23,-6.36,66.146
80,22,1.5,1.25,2.0,True,True,10000.0,10755.26,755.26,7.55,40,40.0,1.29,0.19,-6.0,66.05
80,22,1.5,1.5,1.5,True,True,10000.0,10620.83,620.83,6.21,36,47.22,1.31,0.18,-5.43,65.88400000000001
90,18,1.5,1.0,2.0,True,True,10000.0,10186.19,186.19,1.86,7,42.86,1.45,0.28,-2.98,65.66199999999999
90,22,1.5,1.0,2.0,True,True,10000.0,10186.19,186.19,1.86,7,42.86,1.45,0.28,-2.98,65.66199999999999
90,25,1.5,1.0,2.0,True,True,10000.0,10186.19,186.19,1.86,7,42.86,1.45,0.28,-2.98,65.66199999999999
90,30,1.5,1.0,2.0,True,True,10000.0,10186.19,186.19,1.86,7,42.86,1.45,0.28,-2.98,65.66199999999999
90,18,1.5,1.25,1.5,False,True,10000.0,10045.88,45.88,0.46,2,50.0,1.45,0.24,-1.0,65.47
90,22,1.5,1.25,1.5,False,True,10000.0,10045.88,45.88,0.46,2,50.0,1.45,0.24,-1.0,65.47
90,25,1.5,1.25,1.5,False,True,10000.0,10045.88,45.88,0.46,2,50.0,1.45,0.24,-1.0,65.47
90,30,1.5,1.25,1.5,False,True,10000.0,10045.88,45.88,0.46,2,50.0,1.45,0.24,-1.0,65.47
85,18,1.5,1.25,2.0,True,True,10000.0,10854.68,854.68,8.55,45,40.0,1.29,0.19,-8.8,65.25
80,22,1.2,1.5,2.0,True,False,10000.0,10468.57,468.57,4.69,22,40.91,1.35,0.22,-3.99,65.22200000000001
80,22,1.5,1.5,2.0,True,False,10000.0,10468.57,468.57,4.69,22,40.91,1.35,0.22,-3.99,65.22200000000001
85,22,1.2,1.5,2.0,True,False,10000.0,10468.57,468.57,4.69,22,40.91,1.35,0.22,-3.99,65.22200000000001
85,22,1.5,1.5,2.0,True,False,10000.0,10468.57,468.57,4.69,22,40.91,1.35,0.22,-3.99,65.22200000000001
80,25,1.5,1.5,2.0,False,True,10000.0,10282.99,282.99,2.83,12,41.67,1.4,0.25,-2.98,65.014
85,25,1.5,1.5,2.0,False,True,10000.0,10282.99,282.99,2.83,12,41.67,1.4,0.25,-2.98,65.014
80,30,1.0,1.5,2.0,False,True,10000.0,10282.11,282.11,2.82,12,41.67,1.4,0.25,-3.0,64.974
85,30,1.0,1.5,2.0,False,True,10000.0,10282.11,282.11,2.82,12,41.67,1.4,0.25,-3.0,64.974
80,30,1.5,1.0,2.0,True,False,10000.0,10372.83,372.83,3.73,17,41.18,1.36,0.23,-2.97,64.926
85,30,1.5,1.0,2.0,True,False,10000.0,10372.83,372.83,3.73,17,41.18,1.36,0.23,-2.97,64.926
85,22,1.2,1.0,2.0,True,True,10000.0,10749.68,749.68,7.5,43,39.53,1.27,0.18,-6.06,64.896
80,22,1.0,1.0,2.0,True,True,10000.0,10740.16,740.16,7.4,46,39.13,1.24,0.17,-5.28,64.146
85,22,1.0,1.25,2.0,True,True,10000.0,10754.46,754.46,7.54,43,39.53,1.27,0.18,-6.95,64.086
80,22,1.5,1.25,1.5,True,True,10000.0,10610.72,610.72,6.11,41,46.34,1.26,0.15,-5.5,63.087999999999994
80,30,1.2,1.5,2.0,True,True,10000.0,10466.31,466.31,4.66,25,40.0,1.3,0.2,-3.92,62.89999999999999
85,30,1.2,1.5,2.0,True,True,10000.0,10466.31,466.31,4.66,25,40.0,1.3,0.2,-3.92,62.89999999999999
80,30,1.0,1.25,1.5,True,True,10000.0,10465.89,465.89,4.66,30,46.67,1.28,0.16,-3.97,62.68400000000001
85,30,1.0,1.25,1.5,True,True,10000.0,10465.89,465.89,4.66,30,46.67,1.28,0.16,-3.97,62.68400000000001
85,18,1.0,1.25,1.5,True,True,10000.0,10656.08,656.08,6.56,48,45.83,1.23,0.14,-5.94,62.196
80,30,1.2,1.25,1.5,True,True,10000.0,10416.89,416.89,4.17,28,46.43,1.27,0.15,-3.04,62.03600000000001
85,30,1.2,1.25,1.5,True,True,10000.0,10416.89,416.89,4.17,28,46.43,1.27,0.15,-3.04,62.03600000000001
80,18,1.5,1.25,1.5,True,True,10000.0,10648.64,648.64,6.49,48,45.83,1.23,0.14,-6.05,61.946
80,30,1.5,1.0,2.5,True,False,10000.0,10366.99,366.99,3.67,17,35.29,1.32,0.23,-3.52,61.678000000000004
85,30,1.5,1.0,2.5,True,False,10000.0,10366.99,366.99,3.67,17,35.29,1.32,0.23,-3.52,61.678000000000004
80,25,1.2,1.25,2.5,True,True,10000.0,10639.14,639.14,6.39,35,34.29,1.26,0.19,-5.86,61.678
85,25,1.2,1.25,2.5,True,True,10000.0,10639.14,639.14,6.39,35,34.29,1.26,0.19,-5.86,61.678
80,30,1.5,1.0,2.5,True,True,10000.0,10504.39,504.39,5.04,26,34.62,1.28,0.2,-4.43,61.374
85,30,1.5,1.0,2.5,True,True,10000.0,10504.39,504.39,5.04,26,34.62,1.28,0.2,-4.43,61.374
85,18,1.0,1.0,2.5,True,True,10000.0,10879.77,879.77,8.8,50,34.0,1.24,0.18,-10.18,61.21999999999999
80,25,1.0,1.25,1.5,True,True,10000.0,10508.79,508.79,5.09,37,45.95,1.24,0.14,-4.51,61.059999999999995
85,25,1.0,1.25,1.5,True,True,10000.0,10508.79,508.79,5.09,37,45.95,1.24,0.14,-4.51,61.059999999999995
80,18,1.5,1.5,2.5,True,True,10000.0,10695.33,695.33,6.95,38,34.21,1.26,0.19,-7.76,60.882
85,18,1.5,1.5,2.5,True,True,10000.0,10695.33,695.33,6.95,38,34.21,1.26,0.19,-7.76,60.882
80,18,1.5,1.25,2.0,True,True,10000.0,10746.29,746.29,7.46,46,39.13,1.24,0.17,-8.8,60.745999999999995
80,25,1.2,1.25,1.5,True,True,10000.0,10459.76,459.76,4.6,35,45.71,1.23,0.14,-3.54,60.651999999999994
85,25,1.2,1.25,1.5,True,True,10000.0,10459.76,459.76,4.6,35,45.71,1.23,0.14,-3.54,60.651999999999994
80,30,1.2,1.0,2.5,True,True,10000.0,10555.54,555.54,5.56,29,34.48,1.27,0.2,-5.95,60.51599999999999
85,30,1.2,1.0,2.5,True,True,10000.0,10555.54,555.54,5.56,29,34.48,1.27,0.2,-5.95,60.51599999999999
80,22,1.2,1.0,2.0,True,True,10000.0,10642.25,642.25,6.42,44,38.64,1.22,0.15,-6.14,60.127999999999986
80,30,1.5,1.0,1.5,True,True,10000.0,10364.77,364.77,3.65,26,46.15,1.25,0.14,-2.97,60.11
85,30,1.5,1.0,1.5,True,True,10000.0,10364.77,364.77,3.65,26,46.15,1.25,0.14,-2.97,60.11
85,18,1.0,1.25,2.5,True,False,10000.0,10506.63,506.63,5.07,26,34.62,1.28,0.2,-5.82,60.044000000000004
85,22,1.0,1.0,1.5,True,True,10000.0,10599.85,599.85,6.0,46,45.65,1.22,0.13,-6.45,59.97999999999999
85,22,1.5,1.0,2.5,True,True,10000.0,10737.0,737.0,7.37,41,34.15,1.25,0.19,-9.2,59.92
85,18,1.2,1.25,2.0,True,True,10000.0,10746.27,746.27,7.46,46,39.13,1.24,0.17,-9.71,59.83599999999999
85,22,1.2,1.5,1.5,True,True,10000.0,10513.8,513.8,5.14,37,45.95,1.25,0.15,-6.39,59.83
80,22,1.2,1.25,2.5,True,False,10000.0,10463.52,463.52,4.64,23,34.78,1.29,0.21,-5.82,59.766
80,22,1.5,1.25,2.5,True,False,10000.0,10463.52,463.52,4.64,23,34.78,1.29,0.21,-5.82,59.766
85,22,1.2,1.25,2.5,True,False,10000.0,10463.52,463.52,4.64,23,34.78,1.29,0.21,-5.82,59.766
85,22,1.5,1.25,2.5,True,False,10000.0,10463.52,463.52,4.64,23,34.78,1.29,0.21,-5.82,59.766
80,18,1.0,1.25,2.0,True,True,10000.0,10743.58,743.58,7.44,49,38.78,1.22,0.16,-8.82,59.716
90,18,1.0,1.25,2.5,True,True,10000.0,10326.51,326.51,3.27,14,35.71,1.34,0.24,-5.8,59.58200000000001
90,22,1.0,1.25,2.5,True,True,10000.0,10326.51,326.51,3.27,14,35.71,1.34,0.24,-5.8,59.58200000000001
90,25,1.0,1.25,2.5,True,True,10000.0,10326.51,326.51,3.27,14,35.71,1.34,0.24,-5.8,59.58200000000001
90,30,1.0,1.25,2.5,True,True,10000.0,10326.51,326.51,3.27,14,35.71,1.34,0.24,-5.8,59.58200000000001
85,22,1.2,1.25,2.0,True,True,10000.0,10648.54,648.54,6.49,41,39.02,1.24,0.16,-7.86,59.524
80,22,1.0,1.25,2.0,True,True,10000.0,10647.61,647.61,6.48,44,38.64,1.22,0.15,-6.95,59.43799999999999
80,25,1.0,1.5,2.0,False,True,10000.0,10274.46,274.46,2.74,15,40.0,1.31,0.2,-3.94,59.39
85,25,1.0,1.5,2.0,False,True,10000.0,10274.46,274.46,2.74,15,40.0,1.31,0.2,-3.94,59.39
80,18,1.0,1.25,1.5,True,True,10000.0,10593.4,593.4,5.93,51,45.1,1.2,0.12,-5.93,59.35
80,22,1.0,1.5,2.5,True,True,10000.0,10543.8,543.8,5.44,36,33.33,1.21,0.16,-4.88,58.216
85,22,1.0,1.5,2.5,True,True,10000.0,10543.8,543.8,5.44,36,33.33,1.21,0.16,-4.88,58.216
85,22,1.2,1.0,1.5,True,True,10000.0,10551.1,551.1,5.51,44,45.45,1.21,0.13,-6.88,58.18
80,18,1.2,1.25,1.5,True,True,10000.0,10549.8,549.8,5.5,49,44.9,1.19,0.12,-5.9,58.13
90,18,1.5,1.5,2.0,True,False,10000.0,10093.38,93.38,0.93,5,40.0,1.31,0.2,-1.98,57.730000000000004
90,22,1.5,1.5,2.0,True,False,10000.0,10093.38,93.38,0.93,5,40.0,1.31,0.2,-1.98,57.730000000000004
90,25,1.5,1.5,2.0,True,False,10000.0,10093.38,93.38,0.93,5,40.0,1.31,0.2,-1.98,57.730000000000004
90,30,1.5,1.5,2.0,True,False,10000.0,10093.38,93.38,0.93,5,40.0,1.31,0.2,-1.98,57.730000000000004
80,30,1.0,1.0,2.0,True,True,10000.0,10452.38,452.38,4.52,31,38.71,1.22,0.15,-4.94,57.542
85,30,1.0,1.0,2.0,True,True,10000.0,10452.38,452.38,4.52,31,38.71,1.22,0.15,-4.94,57.542
90,18,1.0,1.5,2.0,False,True,10000.0,10090.4,90.4,0.9,5,40.0,1.3,0.2,-1.98,57.32
90,22,1.0,1.5,2.0,False,True,10000.0,10090.4,90.4,0.9,5,40.0,1.3,0.2,-1.98,57.32
90,25,1.0,1.5,2.0,False,True,10000.0,10090.4,90.4,0.9,5,40.0,1.3,0.2,-1.98,57.32
90,30,1.0,1.5,2.0,False,True,10000.0,10090.4,90.4,0.9,5,40.0,1.3,0.2,-1.98,57.32
90,18,1.5,1.0,2.0,True,False,10000.0,10091.36,91.36,0.91,5,40.0,1.3,0.19,-1.99,57.129999999999995
90,22,1.5,1.0,2.0,True,False,10000.0,10091.36,91.36,0.91,5,40.0,1.3,0.19,-1.99,57.129999999999995
90,25,1.5,1.0,2.0,True,False,10000.0,10091.36,91.36,0.91,5,40.0,1.3,0.19,-1.99,57.129999999999995
90,30,1.5,1.0,2.0,True,False,10000.0,10091.36,91.36,0.91,5,40.0,1.3,0.19,-1.99,57.129999999999995
80,18,1.5,1.5,2.0,True,True,10000.0,10550.5,550.5,5.5,39,38.46,1.22,0.15,-7.74,56.651999999999994
85,18,1.5,1.5,2.0,True,True,10000.0,10550.5,550.5,5.5,39,38.46,1.22,0.15,-7.74,56.651999999999994
90,18,1.2,1.0,2.0,True,True,10000.0,10181.7,181.7,1.82,10,40.0,1.29,0.19,-3.94,56.65
90,22,1.2,1.0,2.0,True,True,10000.0,10181.7,181.7,1.82,10,40.0,1.29,0.19,-3.94,56.65
90,25,1.2,1.0,2.0,True,True,10000.0,10181.7,181.7,1.82,10,40.0,1.29,0.19,-3.94,56.65
90,30,1.2,1.0,2.0,True,True,10000.0,10181.7,181.7,1.82,10,40.0,1.29,0.19,-3.94,56.65
90,18,1.0,1.0,2.0,True,False,10000.0,10181.46,181.46,1.81,10,40.0,1.29,0.19,-3.94,56.629999999999995
90,22,1.0,1.0,2.0,True,False,10000.0,10181.46,181.46,1.81,10,40.0,1.29,0.19,-3.94,56.629999999999995
90,25,1.0,1.0,2.0,True,False,10000.0,10181.46,181.46,1.81,10,40.0,1.29,0.19,-3.94,56.629999999999995
90,30,1.0,1.0,2.0,True,False,10000.0,10181.46,181.46,1.81,10,40.0,1.29,0.19,-3.94,56.629999999999995
80,30,1.0,1.0,1.5,True,True,10000.0,10353.98,353.98,3.54,31,45.16,1.2,0.12,-3.93,56.582
85,30,1.0,1.0,1.5,True,True,10000.0,10353.98,353.98,3.54,31,45.16,1.2,0.12,-3.93,56.582
80,30,1.5,1.0,2.0,True,True,10000.0,10357.74,357.74,3.58,26,38.46,1.22,0.14,-3.92,56.431999999999995
85,30,1.5,1.0,2.0,True,True,10000.0,10357.74,357.74,3.58,26,38.46,1.22,0.14,-3.92,56.431999999999995
85,22,1.0,1.0,2.5,True,True,10000.0,10672.48,672.48,6.72,45,33.33,1.21,0.16,-9.3,56.35600000000001
80,18,1.2,1.5,2.5,True,True,10000.0,10592.23,592.23,5.92,39,33.33,1.21,0.16,-7.86,56.196
85,18,1.2,1.5,2.5,True,True,10000.0,10592.23,592.23,5.92,39,33.33,1.21,0.16,-7.86,56.196
80,22,1.0,1.0,1.5,True,True,10000.0,10494.0,494.0,4.94,47,44.68,1.18,0.11,-6.57,55.746
80,22,1.5,1.0,2.5,True,True,10000.0,10627.62,627.62,6.28,42,33.33,1.21,0.16,-9.2,55.57600000000001
80,18,1.2,1.25,2.0,True,True,10000.0,10639.43,639.43,6.39,47,38.3,1.2,0.14,-9.71,55.529999999999994
85,18,1.2,1.25,1.5,True,True,10000.0,10493.97,493.97,4.94,47,44.68,1.18,0.11,-6.99,55.326
80,22,1.2,1.25,2.0,True,True,10000.0,10542.13,542.13,5.42,42,38.1,1.19,0.14,-7.86,55.05
85,18,1.5,1.0,2.5,True,True,10000.0,10731.78,731.78,7.32,48,33.33,1.21,0.16,-11.83,55.02600000000001
80,22,1.2,1.5,1.5,True,True,10000.0,10409.4,409.4,4.09,38,44.74,1.19,0.12,-6.39,54.788
80,30,1.2,1.0,1.5,True,True,10000.0,10306.46,306.46,3.06,29,44.83,1.18,0.11,-3.93,54.656
85,30,1.2,1.0,1.5,True,True,10000.0,10306.46,306.46,3.06,29,44.83,1.18,0.11,-3.93,54.656
80,30,1.2,1.0,2.0,True,True,10000.0,10353.32,353.32,3.53,29,37.93,1.19,0.13,-4.88,54.016
85,30,1.2,1.0,2.0,True,True,10000.0,10353.32,353.32,3.53,29,37.93,1.19,0.13,-4.88,54.016
80,22,1.2,1.0,1.5,True,True,10000.0,10444.91,444.91,4.45,45,44.44,1.17,0.1,-7.01,53.727999999999994
80,22,1.0,1.25,2.5,True,True,10000.0,10491.95,491.95,4.92,40,32.5,1.17,0.13,-6.36,53.529999999999994
85,22,1.0,1.25,2.5,True,True,10000.0,10491.95,491.95,4.92,40,32.5,1.17,0.13,-6.36,53.529999999999994
80,25,1.5,1.5,2.5,False,True,10000.0,10171.41,171.41,1.71,12,33.33,1.21,0.16,-2.97,52.66600000000001
85,25,1.5,1.5,2.5,False,True,10000.0,10171.41,171.41,1.71,12,33.33,1.21,0.16,-2.97,52.66600000000001
75,18,1.5,1.25,2.5,True,True,10000.0,10503.68,503.68,5.04,50,32.0,1.14,0.11,-5.94,52.64
75,22,1.5,1.25,2.5,True,True,10000.0,10503.68,503.68,5.04,50,32.0,1.14,0.11,-5.94,52.64
75,25,1.5,1.25,2.5,True,True,10000.0,10502.97,502.97,5.03,50,32.0,1.14,0.11,-5.94,52.620000000000005
75,30,1.5,1.25,2.5,True,True,10000.0,10502.97,502.97,5.03,50,32.0,1.14,0.11,-5.94,52.620000000000005
80,18,1.0,1.0,2.5,True,True,10000.0,10666.08,666.08,6.66,52,32.69,1.17,0.14,-11.06,52.54799999999999
80,30,1.5,1.25,2.5,False,True,10000.0,10131.53,131.53,1.32,9,33.33,1.22,0.16,-2.96,52.246
85,30,1.5,1.25,2.5,False,True,10000.0,10131.53,131.53,1.32,9,33.33,1.22,0.16,-2.96,52.246
85,22,1.0,1.25,1.5,True,True,10000.0,10400.04,400.04,4.0,43,44.19,1.16,0.1,-7.3,52.138
80,22,1.0,1.0,2.5,True,True,10000.0,10564.71,564.71,5.65,46,32.61,1.17,0.13,-9.3,52.072
80,18,1.2,1.5,2.0,True,True,10000.0,10441.84,441.84,4.42,40,37.5,1.17,0.12,-7.74,51.94999999999999
85,18,1.2,1.5,2.0,True,True,10000.0,10441.84,441.84,4.42,40,37.5,1.17,0.12,-7.74,51.94999999999999
90,18,1.2,1.5,2.5,True,False,10000.0,10084.41,84.41,0.84,6,33.33,1.21,0.16,-1.98,51.916000000000004
90,22,1.2,1.5,2.5,True,False,10000.0,10084.41,84.41,0.84,6,33.33,1.21,0.16,-1.98,51.916000000000004
90,25,1.2,1.5,2.5,True,False,10000.0,10084.41,84.41,0.84,6,33.33,1.21,0.16,-1.98,51.916000000000004
90,30,1.2,1.5,2.5,True,False,10000.0,10084.41,84.41,0.84,6,33.33,1.21,0.16,-1.98,51.916000000000004
80,30,1.5,1.0,2.5,False,True,10000.0,10131.34,131.34,1.31,9,33.33,1.21,0.16,-2.99,51.846
85,30,1.5,1.0,2.5,False,True,10000.0,10131.34,131.34,1.31,9,33.33,1.21,0.16,-2.99,51.846
90,18,1.2,1.25,2.5,False,True,10000.0,10043.61,43.61,0.44,3,33.33,1.21,0.16,-1.98,51.11600000000001
90,22,1.2,1.25,2.5,False,True,10000.0,10043.61,43.61,0.44,3,33.33,1.21,0.16,-1.98,51.11600000000001
90,25,1.2,1.25,2.5,False,True,10000.0,10043.61,43.61,0.44,3,33.33,1.21,0.16,-1.98,51.11600000000001
90,30,1.2,1.25,2.5,False,True,10000.0,10043.61,43.61,0.44,3,33.33,1.21,0.16,-1.98,51.11600000000001
90,18,1.2,1.0,2.5,False,True,10000.0,10043.71,43.71,0.44,3,33.33,1.21,0.16,-1.99,51.106
90,22,1.2,1.0,2.5,False,True,10000.0,10043.71,43.71,0.44,3,33.33,1.21,0.16,-1.99,51.106
90,25,1.2,1.0,2.5,False,True,10000.0,10043.71,43.71,0.44,3,33.33,1.21,0.16,-1.99,51.106
90,30,1.2,1.0,2.5,False,True,10000.0,10043.71,43.71,0.44,3,33.33,1.21,0.16,-1.99,51.106
90,18,1.0,1.0,2.5,True,True,10000.0,10221.14,221.14,2.21,15,33.33,1.21,0.16,-5.82,50.81600000000001
90,22,1.0,1.0,2.5,True,True,10000.0,10221.14,221.14,2.21,15,33.33,1.21,0.16,-5.82,50.81600000000001
90,25,1.0,1.0,2.5,True,True,10000.0,10221.14,221.14,2.21,15,33.33,1.21,0.16,-5.82,50.81600000000001
90,30,1.0,1.0,2.5,True,True,10000.0,10221.14,221.14,2.21,15,33.33,1.21,0.16,-5.82,50.81600000000001
80,30,1.5,1.5,1.5,False,True,10000.0,10086.37,86.37,0.86,9,44.44,1.17,0.11,-2.97,50.788
85,30,1.5,1.5,1.5,False,True,10000.0,10086.37,86.37,0.86,9,44.44,1.17,0.11,-2.97,50.788
80,18,1.5,1.0,2.5,True,True,10000.0,10622.4,622.4,6.22,49,32.65,1.17,0.13,-11.83,50.69
85,18,1.2,1.0,2.5,True,True,10000.0,10622.09,622.09,6.22,49,32.65,1.17,0.13,-11.91,50.61
80,22,1.5,1.5,2.5,True,True,10000.0,10397.54,397.54,3.98,34,32.35,1.17,0.13,-7.66,50.31999999999999
85,22,1.5,1.5,2.5,True,True,10000.0,10397.54,397.54,3.98,34,32.35,1.17,0.13,-7.66,50.31999999999999
85,22,1.2,1.0,2.5,True,True,10000.0,10520.75,520.75,5.21,43,32.56,1.17,0.13,-10.2,50.282
85,22,1.2,1.25,1.5,True,True,10000.0,10352.66,352.66,3.53,41,43.9,1.14,0.09,-7.35,50.19
85,18,1.0,1.25,2.5,True,True,10000.0,10434.09,434.09,4.34,44,31.82,1.14,0.11,-7.25,49.894000000000005
85,18,1.0,1.5,2.0,False,True,10000.0,10175.64,175.64,1.76,19,36.84,1.15,0.1,-3.93,49.208000000000006
80,22,1.5,1.5,2.0,True,True,10000.0,10342.23,342.23,3.42,35,37.14,1.15,0.11,-7.68,49.038000000000004
85,22,1.5,1.5,2.0,True,True,10000.0,10342.23,342.23,3.42,35,37.14,1.15,0.11,-7.68,49.038000000000004
75,18,1.0,1.25,2.5,True,True,10000.0,10398.53,398.53,3.99,51,31.37,1.11,0.09,-5.94,48.964
75,18,1.2,1.25,2.5,True,True,10000.0,10399.18,399.18,3.99,51,31.37,1.11,0.09,-5.94,48.964
75,22,1.0,1.25,2.5,True,True,10000.0,10399.18,399.18,3.99,51,31.37,1.11,0.09,-5.94,48.964
75,22,1.2,1.25,2.5,True,True,10000.0,10399.18,399.18,3.99,51,31.37,1.11,0.09,-5.94,48.964
75,25,1.0,1.25,2.5,True,True,10000.0,10398.47,398.47,3.98,51,31.37,1.11,0.09,-5.94,48.944
75,25,1.2,1.25,2.5,True,True,10000.0,10398.47,398.47,3.98,51,31.37,1.11,0.09,-5.94,48.944
75,30,1.0,1.25,2.5,True,True,10000.0,10398.47,398.47,3.98,51,31.37,1.11,0.09,-5.94,48.944
75,30,1.2,1.25,2.5,True,True,10000.0,10398.47,398.47,3.98,51,31.37,1.11,0.09,-5.94,48.944
75,25,1.5,1.5,2.0,False,True,10000.0,10169.87,169.87,1.7,19,36.84,1.14,0.1,-4.05,48.618
75,30,1.5,1.5,2.0,False,True,10000.0,10169.87,169.87,1.7,19,36.84,1.14,0.1,-4.05,48.618
80,22,1.0,1.25,1.5,True,True,10000.0,10299.59,299.59,3.0,44,43.18,1.11,0.07,-7.34,47.54600000000001
80,18,1.0,1.25,2.5,True,False,10000.0,10303.71,303.71,3.04,28,32.14,1.15,0.12,-7.69,47.468
90,18,1.2,1.0,1.5,True,False,10000.0,10040.18,40.18,0.4,7,42.86,1.1,0.06,-1.98,47.092000000000006
